;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"8.390";"15.284";"15.276";"12.379";"10.786";"12.429";"14.709";"15.382";"15.855";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.787";"3.051";"2.995";"2.425";"2.110";"2.407";"2.906";"3.004";"3.076";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"791";"1.091";"1.094";"794";"756";"850";"1.021";"1.059";"1.072";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3.509";"3.444";"2.883";"2.640";"3.102";"3.732";"3.813";"3.935";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.093";"2.180";"1.781";"1.319";"1.543";"1.888";"2.012";"2.036";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.250";"2.092";"2.212";"1.835";"1.672";"1.867";"2.082";"2.259";"2.334";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.721";"1.866";"1.488";"1.219";"1.585";"1.998";"2.099";"2.131";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"34.715";"56.548";"57.286";"46.885";"40.118";"47.982";"57.964";"60.142";"61.587";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"10.492";"10.517";"8.541";"7.287";"8.803";"10.717";"10.873";"11.203";
;;"    35 bis unter 40 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"40.847";"47.385";"52.385";"43.202";"37.556";"43.151";"43.988";"45.494";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.160";"5.228";"5.805";"6.591";"5.397";"4.780";"5.307";"5.414";"5.697";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.701";"6.540";"7.365";"8.219";"6.332";"5.979";"6.956";"6.984";"7.184";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.692";"2.406";"2.464";"2.976";"2.337";"2.271";"2.637";"2.656";"2.792";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"788";"1.172";"1.300";"1.253";"981";"1.116";"1.199";"1.217";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"367";"457";"562";"529";"435";"372";"456";"464";"489";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.125";"1.231";"1.369";"1.564";"1.197";"1.391";"1.692";"1.720";"1.753";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.293";"3.358";"3.612";"3.894";"3.208";"2.648";"3.180";"3.275";"3.395";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"751";"905";"988";"1.029";"682";"814";"930";"925";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.481";"3.354";"4.151";"4.392";"3.607";"3.119";"3.483";"3.541";"3.596";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6.627";"9.314";"10.828";"11.996";"9.677";"8.367";"9.415";"9.359";"9.660";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.261";"1.921";"2.251";"2.443";"2.013";"1.601";"1.864";"1.931";"1.976";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"489";"656";"700";"762";"599";"511";"563";"583";"612";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.606";"2.169";"2.253";"2.209";"1.760";"2.107";"2.210";"2.307";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"971";"1.287";"1.443";"1.298";"866";"1.009";"1.046";"1.115";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.190";"1.348";"1.547";"1.740";"1.461";"1.376";"1.483";"1.568";"1.584";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"918";"1.198";"1.295";"1.150";"852";"1.069";"1.108";"1.192";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"26.386";"35.813";"40.654";"45.106";"36.263";"32.415";"37.036";"37.495";"38.738";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"5.034";"6.731";"7.279";"6.939";"5.141";"6.115";"6.493";"6.756";
;;"    40 bis unter 50 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"71.488";"77.910";"91.076";"103.662";"103.420";"89.386";"88.285";"87.280";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.992";"9.773";"10.868";"11.602";"12.949";"12.743";"10.893";"10.861";"10.634";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.512";"11.794";"13.207";"14.864";"16.472";"16.467";"14.586";"14.415";"14.338";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.527";"4.938";"4.576";"4.763";"5.316";"5.664";"5.377";"5.418";"5.404";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.355";"1.418";"2.238";"2.792";"2.805";"2.414";"2.384";"2.309";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"342";"803";"920";"1.041";"1.065";"1.057";"909";"903";"909";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.001";"2.319";"2.446";"2.701";"2.974";"3.131";"2.948";"2.948";"2.970";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.663";"5.705";"6.489";"7.190";"7.749";"7.767";"6.573";"6.431";"6.331";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.231";"1.160";"1.724";"2.109";"2.181";"1.822";"1.705";"1.666";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.745";"6.041";"6.733";"7.896";"9.149";"8.905";"7.740";"7.605";"7.456";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7.102";"14.533";"16.671";"19.957";"23.077";"22.795";"19.191";"19.082";"18.899";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.435";"3.205";"3.814";"4.415";"5.150";"5.030";"4.011";"3.912";"3.876";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"482";"953";"1.149";"1.322";"1.402";"1.327";"1.098";"1.078";"1.073";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.896";"2.547";"3.851";"4.663";"4.779";"4.270";"4.159";"4.087";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.632";"1.532";"2.288";"2.798";"2.708";"2.212";"2.114";"2.065";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.089";"2.641";"2.764";"2.976";"3.392";"3.452";"3.165";"3.173";"3.197";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.669";"1.616";"2.248";"2.605";"2.609";"2.177";"2.097";"2.066";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"26.890";"62.705";"69.637";"78.727";"88.695";"88.338";"76.491";"75.826";"75.087";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"8.783";"8.273";"12.349";"14.967";"15.082";"12.895";"12.459";"12.193";
;;"    50 bis unter 60 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"46.580";"62.014";"68.658";"76.411";"90.873";"106.013";"107.613";"108.559";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.743";"5.184";"7.371";"9.293";"10.654";"11.673";"13.214";"13.333";"13.468";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.523";"6.085";"8.794";"11.159";"13.474";"14.656";"16.950";"17.240";"17.475";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.235";"3.626";"4.651";"4.701";"4.274";"4.679";"5.624";"5.745";"5.901";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.639";"2.096";"1.654";"1.611";"2.409";"2.896";"2.965";"2.975";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"348";"470";"646";"773";"875";"1.047";"1.151";"1.173";"1.153";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.147";"1.339";"1.915";"2.217";"2.355";"2.682";"3.099";"3.145";"3.178";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.564";"3.325";"4.410";"5.211";"6.228";"7.178";"8.161";"8.282";"8.308";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.568";"1.817";"1.358";"1.270";"1.832";"2.177";"2.240";"2.302";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.339";"3.576";"4.772";"5.710";"6.538";"7.962";"9.426";"9.653";"9.737";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6.762";"8.782";"11.703";"13.399";"15.826";"19.546";"23.037";"23.255";"23.387";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.441";"1.845";"2.445";"3.057";"3.785";"4.539";"5.372";"5.451";"5.479";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"471";"529";"677";"839";"1.055";"1.224";"1.326";"1.356";"1.344";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3.557";"4.144";"3.217";"2.583";"3.872";"4.654";"4.764";"4.773";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.729";"2.203";"1.760";"1.580";"2.283";"2.683";"2.694";"2.680";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"894";"1.538";"2.207";"2.538";"2.670";"3.017";"3.584";"3.627";"3.689";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.788";"2.163";"1.772";"1.633";"2.274";"2.659";"2.690";"2.710";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"25.467";"36.299";"49.591";"58.897";"67.734";"78.203";"90.944";"92.260";"93.119";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"10.281";"12.423";"9.761";"8.677";"12.670";"15.069";"15.353";"15.440";
;;"    60 bis unter 66 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"8.688";"11.226";"22.022";"29.777";"31.581";"42.117";"43.289";"44.498";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.952";"1.143";"1.273";"2.520";"3.556";"4.879";"5.819";"5.829";"5.838";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.188";"1.355";"1.531";"3.004";"4.886";"5.535";"7.091";"7.221";"7.325";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"547";"572";"838";"1.567";"2.157";"1.743";"1.998";"1.995";"2.030";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"169";"337";"785";"971";"558";"1.027";"1.069";"1.163";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"169";"92";"112";"239";"282";"390";"484";"503";"507";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"522";"301";"360";"670";"1.036";"1.110";"1.362";"1.369";"1.377";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.219";"785";"964";"1.622";"2.128";"2.595";"3.463";"3.528";"3.576";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"122";"291";"708";"714";"426";"759";"959";"989";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.287";"680";"957";"1.683";"2.320";"2.827";"3.512";"3.623";"3.771";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.090";"1.957";"2.401";"4.319";"5.344";"6.243";"8.902";"9.219";"9.529";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"663";"375";"454";"866";"1.169";"1.590";"2.196";"2.179";"2.256";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"150";"115";"149";"251";"297";"400";"576";"591";"608";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"389";"611";"1.470";"1.892";"983";"1.606";"1.746";"1.900";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"182";"292";"739";"949";"547";"910";"1.008";"1.075";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"431";"255";"334";"778";"1.090";"1.166";"1.467";"1.462";"1.488";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"196";"322";"801";"986";"589";"945";"988";"1.066";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"12.218";"7.630";"9.373";"17.519";"24.265";"28.478";"36.870";"37.519";"38.305";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.058";"1.853";"4.503";"5.512";"3.103";"5.247";"5.770";"6.193";
;;"    66 Jahre und älter";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"9.595";"7.542";"5.109";"7.120";"13.384";"21.954";"24.417";"26.528";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.356";"1.447";"1.117";"656";"818";"1.890";"3.490";"3.954";"4.337";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.603";"1.795";"1.559";"1.101";"1.636";"2.462";"4.242";"4.757";"5.159";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"427";"377";"333";"283";"338";"940";"2.158";"2.328";"2.343";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"29";"36";"73";"198";"405";"380";"411";"462";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"121";"153";"97";"36";"58";"123";"253";"281";"316";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"463";"505";"409";"306";"360";"542";"895";"1.002";"1.080";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"884";"1.009";"813";"627";"567";"697";"1.130";"1.351";"1.625";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"33";"24";"59";"147";"303";"298";"395";"411";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.391";"1.018";"696";"341";"517";"1.129";"1.837";"1.941";"2.150";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.595";"2.002";"1.585";"894";"1.184";"2.387";"3.974";"4.332";"4.696";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"510";"497";"357";"238";"330";"629";"1.183";"1.347";"1.499";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"55";"59";"61";"52";"59";"101";"230";"264";"300";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"167";"109";"151";"342";"661";"561";"611";"635";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"105";"58";"62";"143";"304";"269";"292";"312";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"505";"345";"244";"142";"210";"452";"742";"837";"895";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"54";"44";"88";"213";"359";"312";"314";"308";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"9.910";"9.207";"7.271";"4.676";"6.077";"11.352";"20.134";"22.394";"24.400";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"388";"271";"433";"1.043";"2.032";"1.820";"2.023";"2.128";
;"    Männlich";" Alle Altersgruppen";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"162.257";"176.527";"185.360";"187.076";"190.046";"200.617";"202.706";"204.652";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"16.218";"22.006";"23.732";"24.909";"25.228";"25.508";"26.542";"26.698";"26.883";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"18.727";"26.566";"29.359";"31.323";"31.758";"32.314";"33.925";"34.253";"34.418";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"5.204";"8.729";"9.149";"9.370";"9.005";"9.326";"10.640";"10.849";"11.001";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.801";"3.268";"3.631";"3.930";"4.076";"4.357";"4.464";"4.553";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.437";"1.812";"1.931";"1.998";"1.927";"2.018";"2.120";"2.202";"2.215";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.243";"5.200";"5.500";"5.673";"5.655";"6.093";"6.491";"6.550";"6.617";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"9.843";"13.049";"13.785";"14.183";"14.083";"14.202";"14.632";"14.779";"14.945";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.606";"2.923";"3.175";"3.309";"3.376";"3.643";"3.749";"3.786";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"10.633";"14.600";"15.766";"16.257";"16.607";"16.937";"17.884";"17.970";"18.110";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"27.339";"36.506";"39.524";"41.189";"41.516";"42.045";"44.216";"44.490";"44.907";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"5.619";"7.864";"8.623";"9.121";"9.423";"9.572";"10.092";"10.220";"10.336";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.934";"2.486";"2.701";"2.747";"2.746";"2.715";"2.745";"2.818";"2.830";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"5.786";"6.490";"7.037";"7.293";"7.377";"8.039";"8.189";"8.318";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3.143";"3.697";"4.036";"3.972";"3.913";"4.170";"4.232";"4.334";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.294";"5.883";"6.358";"6.638";"6.565";"6.477";"6.691";"6.758";"6.807";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3.220";"3.721";"4.073";"4.059";"4.097";"4.430";"4.485";"4.592";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"105.491";"144.701";"156.428";"163.408";"164.513";"167.207";"175.978";"177.587";"179.069";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"17.556";"20.099";"21.952";"22.563";"22.839";"24.639";"25.119";"25.583";
;;"    Unter 35 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"38.357";"37.154";"29.316";"23.126";"24.166";"28.395";"29.656";"30.851";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.439";"5.025";"4.730";"3.738";"3.179";"3.007";"3.697";"3.783";"3.897";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.978";"6.039";"6.034";"4.901";"3.301";"3.915";"4.460";"4.686";"4.798";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.523";"2.096";"2.075";"1.623";"1.255";"1.267";"1.512";"1.597";"1.676";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"757";"675";"540";"474";"484";"577";"583";"649";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"369";"394";"337";"275";"212";"244";"278";"330";"329";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.033";"1.153";"1.082";"817";"726";"889";"996";"1.004";"1.065";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.479";"2.849";"2.606";"1.982";"1.561";"1.729";"1.970";"2.055";"2.131";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"748";"779";"641";"473";"501";"576";"520";"552";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.325";"3.302";"3.027";"2.241";"1.830";"1.797";"2.421";"2.491";"2.557";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6.442";"9.097";"8.560";"6.663";"5.341";"5.510";"6.340";"6.662";"7.001";
